index,dataset,folder,scenario_idx,track_id,start_time,start,end,ego_type,key_agents,path_relationship
639,waymo_train,waymo_500-799,105115,877;890,0,41,57,AV_2,877;890,MP
640,waymo_train,waymo_500-799,15325,453;459,0,22,38,AV_2,459;453,MP
641,waymo_train,waymo_500-799,15617,37;54,0,27,31,AV_2,37;54,MP
642,waymo_train,waymo_500-799,18084,287;381,0,2,25,AV_2,287;381,MP
643,waymo_train,waymo_500-799,23598,1001;951,0,1,15,AV_2,951;1001,MP
644,waymo_train,waymo_500-799,25406,1732;1740,0,13,27,AV_2,1732;1740,MP
645,waymo_train,waymo_500-799,25592,1093;1118,0,12,17,AV_2,1118;1093,MP
646,waymo_train,waymo_500-799,80153,2616;2630,0,26,31,AV_2,2616;2630,MP
647,waymo_train,waymo_500-799,28915,969;970,0,20,37,AV_2,969;970,MP
648,waymo_train,waymo_500-799,29350,195;233,0,13,26,AV_2,195;233,MP
649,waymo_train,waymo_500-799,83496,1620;1622,0,16,22,AV_2,1622;1620,MP
650,waymo_train,waymo_500-799,33613,1833;1844,0,6,26,AV_2,1833;1844,MP
651,waymo_train,waymo_500-799,87164,723;748,0,13,18,AV_2,723;748,MP
652,waymo_train,waymo_500-799,87652,2000;2004,0,31,47,AV_2,2004;2000,MP
653,waymo_train,waymo_500-799,34232,329;364,0,6,38,AV_2,329;364,MP
654,waymo_train,waymo_500-799,34905,1161;1164;1166,0,25,31,AV_2,1166;1164,MP
655,waymo_train,waymo_500-799,35237,2280;2395,0,54,71,AV_2,2395;2280,MP
656,waymo_train,waymo_500-799,37627,1145;1155,0,38,48,AV_2,1145;1155,MP
657,waymo_train,waymo_500-799,37740,2181;2190,0,29,33,AV_2,2181;2190,MP
658,waymo_train,waymo_500-799,37740,2180;2181;2190,0,10,28,AV_2,2181;2190,MP
659,waymo_train,waymo_500-799,41319,775;779,0,16,37,AV_2,775;779,MP
660,waymo_train,waymo_500-799,42118,46;55;62,0,16,23,AV_2,46;55,MP
661,waymo_train,waymo_500-799,97452,2513;2514,0,0,5,AV_2,2514;2513,MP
662,waymo_train,waymo_500-799,44724,211;214,0,13,17,AV_2,211;214,MP
663,waymo_train,waymo_500-799,44895,708;712,0,40,51,AV_2,708;712,MP
664,waymo_train,waymo_500-799,98170,7;8,0,34,47,AV_2,8;7,MP
665,waymo_train,waymo_500-799,45248,392;402,0,12,17,AV_2,392;402,MP
666,waymo_train,waymo_500-799,45633,1993;1996,0,0,15,AV_2,1993;1996,MP
667,waymo_train,waymo_500-799,103108,1654;1660,0,47,61,AV_2,1660;1654,MP
668,waymo_train,waymo_500-799,48167,2508;2686,0,21,33,AV_2,2508;2686,MP
669,waymo_train,waymo_500-799,104779,607;620,0,29,40,AV_2,620;607,MP
670,waymo_train,waymo_500-799,50888,197;200,0,15,32,AV_2,197;200,MP
671,waymo_train,waymo_500-799,51525,1718;1722,0,29,45,AV_2,1718;1722,MP
672,waymo_train,waymo_500-799,5162,14;33,0,0,15,AV_2,14;33,MP
673,waymo_train,waymo_500-799,51669,407;429,0,24,33,AV_2,407;429,MP
674,waymo_train,waymo_500-799,52080,1635;1648,0,28,32,AV_2,1635;1648,MP
675,waymo_train,waymo_500-799,108386,102;116,0,3,11,AV_2,102;116,MP
676,waymo_train,waymo_500-799,108507,216;217,0,21,41,AV_2,217;216,MP
677,waymo_train,waymo_800-999,57019,869;887;903,0,21,27,AV_2,869;887,MP
678,waymo_train,waymo_800-999,62986,1197;1221,0,22,27,AV_2,1221;1197,MP
679,waymo_train,waymo_800-999,64072,2280;2395,0,54,71,AV_2,2395;2280,MP
680,waymo_train,waymo_800-999,66110,260;261,0,55,65,AV_2,261;260,MP
681,waymo_train,waymo_800-999,70093,1118;1122,0,11,19,AV_2,1122;1118,MP
682,waymo_train,waymo_800-999,7323,1493;1518,0,0,5,AV_2,1493;1518,MP
683,waymo_train,waymo_800-999,81067,1816;1830,0,31,60,AV_2,1816;1830,MP
684,waymo_train,waymo_800-999,81140,1394;1395,0,41,55,AV_2,1394;1395,MP
685,waymo_train,waymo_800-999,83422,50;58,0,2,8,AV_2,50;58,MP
686,waymo_train,waymo_800-999,84477,16;2,0,3,14,AV_2,16;2,MP
687,waymo_train,waymo_800-999,84666,37;54,0,27,31,AV_2,37;54,MP
688,waymo_train,waymo_800-999,85169,1682;1686,0,15,30,AV_2,1682;1686,MP
689,waymo_train,waymo_800-999,86865,1716;1730,0,6,26,AV_2,1730;1716,MP
690,waymo_train,waymo_800-999,88419,1816;1830,0,1,30,AV_2,1816;1830,MP
691,waymo_train,waymo_800-999,89755,1763;1774,0,34,47,AV_2,1763;1774,MP
692,waymo_train,waymo_800-999,9070,1262;1263,0,34,53,AV_2,1263;1262,MP
693,waymo_train,waymo_800-999,96286,2280;2395,0,34,51,AV_2,2395;2280,MP
694,waymo_train,waymo_800-999,96839,1;49,0,40,49,AV_2,1;49,MP
695,waymo_train,waymo_800-999,97042,2469;2470,0,24,51,AV_2,2470;2469,MP
696,waymo_train,waymo_800-999,97086,2448;2449,0,35,57,AV_2,2448;2449,MP
697,waymo_train,waymo_0-299,67796,693;701,0,37,56,AV_2,701;693,MP
698,waymo_train,waymo_0-299,22758,1447;1482;1511;1520,0,38,45,AV_2,1482;1447,MP
699,waymo_train,waymo_0-299,92882,2552;2568;2571,0,21,46,AV_2,2552;2568,MP
700,waymo_train,waymo_0-299,49360,1067;1073,0,7,19,AV_2,1073;1067,MP
701,waymo_train,waymo_300-499,1918,2348;2350,0,14,21,AV_2,2350;2348,MP
702,waymo_train,waymo_300-499,12119,577;598,0,12,22,AV_2,577;598,MP
703,waymo_train,waymo_500-799,20002,811;832,0,17,29,AV_2,811;832,MP
704,waymo_train,waymo_800-999,88316,1666;1696,0,56,62,AV_2,1666;1696,MP
705,waymo_train,waymo_800-999,88449,138;144,0,22,29,AV_2,138;144,MP
